PARAMETER,Scenario,REGION,TECHNOLOGY,FUEL,EMISSION,MODE_OF_OPERATION,YEAR,TIMESLICE,SEASON,DAYTYPE,DAILYTIMEBRACKET,STORAGE,Value
TotalAnnualMinCapacityInvestment,LTS,JAM,AD,,,,2021,,,,,,0.0
TotalAnnualMinCapacityInvestment,LTS,JAM,AD,,,,2022,,,,,,0.0
TotalAnnualMinCapacityInvestment,LTS,JAM,AD,,,,2023,,,,,,0.0
TotalAnnualMinCapacityInvestment,LTS,JAM,AD,,,,2024,,,,,,0.0
TotalAnnualMinCapacityInvestment,LTS,JAM,AD,,,,2025,,,,,,0.0
TotalAnnualMinCapacityInvestment,LTS,JAM,AD,,,,2026,,,,,,0.0
TotalAnnualMinCapacityInvestment,LTS,JAM,AD,,,,2027,,,,,,0.0
TotalAnnualMinCapacityInvestment,LTS,JAM,AD,,,,2028,,,,,,0.0
TotalAnnualMinCapacityInvestment,LTS,JAM,AD,,,,2029,,,,,,0.0
TotalAnnualMinCapacityInvestment,LTS,JAM,AD,,,,2030,,,,,,0.0
TotalAnnualMinCapacityInvestment,LTS,JAM,AD,,,,2031,,,,,,0.0
TotalAnnualMinCapacityInvestment,LTS,JAM,AD,,,,2032,,,,,,0.0
TotalAnnualMinCapacityInvestment,LTS,JAM,AD,,,,2033,,,,,,0.0
TotalAnnualMinCapacityInvestment,LTS,JAM,AD,,,,2034,,,,,,0.0
TotalAnnualMinCapacityInvestment,LTS,JAM,AD,,,,2035,,,,,,0.0
TotalAnnualMinCapacityInvestment,LTS,JAM,AD,,,,2036,,,,,,0.0
TotalAnnualMinCapacityInvestment,LTS,JAM,AD,,,,2037,,,,,,0.0
TotalAnnualMinCapacityInvestment,LTS,JAM,AD,,,,2038,,,,,,0.0
TotalAnnualMinCapacityInvestment,LTS,JAM,AD,,,,2039,,,,,,0.0
TotalAnnualMinCapacityInvestment,LTS,JAM,AD,,,,2040,,,,,,0.0
TotalAnnualMinCapacityInvestment,LTS,JAM,AD,,,,2041,,,,,,0.0
TotalAnnualMinCapacityInvestment,LTS,JAM,AD,,,,2042,,,,,,0.0
TotalAnnualMinCapacityInvestment,LTS,JAM,AD,,,,2043,,,,,,0.0
TotalAnnualMinCapacityInvestment,LTS,JAM,AD,,,,2044,,,,,,0.0
TotalAnnualMinCapacityInvestment,LTS,JAM,AD,,,,2045,,,,,,0.0
TotalAnnualMinCapacityInvestment,LTS,JAM,AD,,,,2046,,,,,,0.0
TotalAnnualMinCapacityInvestment,LTS,JAM,AD,,,,2047,,,,,,0.0
TotalAnnualMinCapacityInvestment,LTS,JAM,AD,,,,2048,,,,,,0.0
TotalAnnualMinCapacityInvestment,LTS,JAM,AD,,,,2049,,,,,,0.0
TotalAnnualMinCapacityInvestment,LTS,JAM,AD,,,,2050,,,,,,0.0
TotalAnnualMinCapacityInvestment,LTS,JAM,AD,,,,2051,,,,,,0.0
TotalAnnualMinCapacityInvestment,LTS,JAM,AD,,,,2052,,,,,,0.0
TotalAnnualMinCapacityInvestment,LTS,JAM,AD,,,,2053,,,,,,0.0
TotalAnnualMinCapacityInvestment,LTS,JAM,AD,,,,2054,,,,,,0.0
TotalAnnualMinCapacityInvestment,LTS,JAM,AD,,,,2055,,,,,,0.0
